exercise_id,set_order,weight,reps,notes,rpe
29,3,40,13,"",
3,1,60,15,"",
3,2,60,15,"",
3,3,60,15,"",
3,4,15,8,"",
4,1,45,15,"",
4,2,45,15,"",
4,3,45,15,"",
4,4,15,8,"",
42,1,70,9,"",
42,2,70,8,"",
42,3,70,8,"",
42,4,70,8,"",
53,1,75,12,"",
53,2,75,10,"",
53,3,75,8,"",
48,1,25,12,"",
48,2,25,12,"",
48,3,25,10,"",
48,4,25,8,"",
10,1,10,12,"",
10,2,10,12,"",
10,3,10,12,"",
18,1,40,11,"",
18,2,40,11,"",
18,3,40,11,"",
52,1,10,15,"",
52,2,10,15,"",
52,3,10,15,"",
1,1,150,6,"",
1,2,150,6,"",
1,3,150,5,"",
1,4,150,5,"",
1,5,150,5,"",
20,1,115,12,"",
20,2,115,12,"",
20,3,115,10,"",
2,1,30,8,"",
2,2,30,7,"",
2,3,30,7,"",
3,1,60,14,"",
3,2,60,12,"",
3,3,60,10,"",
3,4,30,8,"",
3,5,15,6,"",
4,1,45,15,"",
4,2,45,13,"",
4,3,45,12,"",
4,4,20,10,"",
4,5,10,8,"",
51,1,45,15,"",
51,2,45,15,"",
51,3,45,15,"",
5,1,120,6,"",
5,2,120,6,"",
5,3,120,5,"",
5,4,120,4,"",
5,5,120,3,"",
32,1,30,12,"",
32,2,30,11,"",
32,3,30,0,"",
49,1,10,15,"",
49,2,10,13,"",
49,3,10,12,"",
9,1,0,12,"",
9,2,0,10,"",
9,3,0,9,"",
44,1,10,13,"",
44,2,12,10,"",
44,3,12,10,"",
52,1,30,12,"",
52,2,30,12,"",
52,3,30,12,"",
45,1,45,10,"",
45,2,45,8,"",
45,3,45,6,"",
37,1,75,12,"",
37,2,75,11,"",
37,3,75,10,"",
46,1,60,10,"",
40,1,190,5,"",
40,2,190,6,"",
40,3,190,6,"",
40,4,190,5,"",
40,5,190,4,"",
19,1,190,12,"",
19,2,190,12,"",
19,3,190,10,"",
3,1,60,13,"",
3,2,60,12,"",
3,3,60,10,"",
4,1,50,12,"",
4,2,50,13,"",
4,3,50,13,"",
4,4,20,8,"",
4,5,10,10,"",
47,1,45,8,"",
47,2,45,8,"",
47,3,45,8,"",
48,1,25,11,"",
48,2,25,10,"",
48,3,25,8,"",
48,4,25,8,"",
66,1,0,8,"",
66,2,0,7,"",
66,3,0,7,"",
67,1,0,8,"",
67,2,0,8,"",
67,3,0,8,"",
10,1,10,12,"",
10,2,10,12,"",
10,3,10,12,"",
38,1,20,10,"",
38,2,20,8,"",
38,3,20,8,"",
44,1,10,16,"",
44,2,10,15,"",
44,3,10,14,"",
1,1,155,6,"",
1,2,155,5,"",
1,3,155,5,"",
1,4,155,4,"",
1,5,155,4,"",
29,1,40,15,"",
29,2,40,14,"",
29,3,40,12,"",
2,1,25,10,"",
2,2,25,8,"",
2,3,25,6,"",
3,1,60,13,"",
3,2,60,12,"",
3,3,60,10,"",
4,1,50,15,"",
4,2,50,13,"",
4,3,50,13,"",
51,1,45,15,"",
51,2,45,15,"",
51,3,45,15,"",
47,1,35,12,"",
47,2,35,12,"",
47,3,35,12,"",
5,1,125,5,"",
5,2,125,4,"",
5,3,125,4,"",
5,4,125,4,"",
6,1,35,10,"",
6,2,35,10,"",
6,3,35,10,"",
64,1,75,10,"",
64,2,75,10,"",
64,3,75,10,"",
9,1,0,12,"",
9,2,0,11,"",
9,3,0,9,"",
44,1,10,15,"",
44,2,10,14,"",
44,3,10,14,"",
28,1,50,12,"",
28,2,50,12,"",
28,3,50,12,"",
45,1,45,10,"",
45,2,45,10,"",
45,3,45,8,"",
45,4,45,6,"",
37,1,60,14,"",
37,2,60,12,"",
37,3,60,12,"",
46,1,50,11,"",
46,2,50,11,"",
46,3,50,10,"",
50,1,50,10,"",
50,2,50,10,"",
50,3,50,10,"",
68,1,85,11,"",
68,2,85,10,"",
68,3,85,9,"",
59,1,15,12,"",
59,2,15,12,"",
59,3,15,12,"",
60,1,15,12,"",
60,2,15,12,"",
60,3,15,12,"",
4,1,50,15,"",
4,2,50,14,"",
4,3,50,14,"",
19,1,190,12,"",
19,2,190,12,"",
19,3,190,10,"",
19,4,190,10,"",
56,1,190,10,"",
56,2,190,10,"",
56,3,190,10,"",
20,1,120,12,"",
20,2,120,12,"",
20,3,120,10,"",
47,1,35,12,"",
47,2,35,12,"",
47,3,35,12,"",
3,1,60,15,"",
3,2,60,12,"",
3,3,60,10,"",
48,1,25,11,"",
48,2,25,10,"",
48,3,25,8,"",
48,4,25,8,"",
66,1,0,9,"",
66,2,0,7,"",
66,3,0,7,"",
53,1,75,14,"",
53,2,65,12,"",
53,3,65,12,"",
10,1,10,12,"",
10,2,10,12,"",
10,3,10,12,"",
59,1,15,12,"",
59,2,15,10,"",
59,3,15,10,"",
38,1,20,9,"",
38,2,20,7,"",
38,3,20,7,"",
44,1,10,13,"",
44,2,10,12,"",
44,3,10,11,"",
12,1,30,15,"",
12,2,30,15,"",
12,3,30,15,"",
1,1,160,5,"",
1,2,160,5,"",
1,3,160,4,"",
1,4,160,4,"",
2,1,25,10,"",
2,2,25,12,"",
2,3,25,10,"",
20,1,125,10,"",
20,2,125,10,"",
20,3,125,10,"",
5,1,120,5,"",
5,2,120,5,"",
5,3,120,4,"",
5,4,120,4,"",
5,5,120,3,"",
69,1,30,12,"",
69,2,30,12,"",
69,3,30,10,"",
26,1,0,10,"",
26,2,10,9,"",
26,3,10,8,"",
9,1,0,12,"",
9,2,0,10,"",
9,3,0,9,"",
70,1,20,10,"",
70,2,20,10,"",
70,3,20,10,"",
27,1,30,12,"",
27,2,30,11,"",
27,3,30,10,"",
12,1,30,14,"",
12,2,30,13,"",
12,3,30,12,"",
45,1,45,10,"",
45,2,45,10,"",
45,3,45,10,"",
45,4,45,9,"",
37,1,60,15,"",
37,2,60,13,"",
37,3,60,13,"",
37,4,60,13,"",
46,1,50,12,"",
46,2,50,12,"",
46,3,50,12,"",
50,1,50,12,"",
50,2,50,12,"",
50,3,50,12,"",
71,1,0,10,"",
71,2,0,10,"",
71,3,0,10,"",
39,1,40,11,"",
39,2,40,11,"",
39,3,40,10,"",
60,1,15,12,"",
60,2,15,12,"",
60,3,15,13,"",
48,1,25,14,"",
48,2,25,11,"",
48,3,25,9,"",
48,4,25,8,"",
66,1,0,5,"",
66,2,0,4,"",
66,3,0,4,"",
71,1,0,12,"",
71,2,0,14,"",
71,3,0,11,"",
59,1,15,12,"",
59,2,15,14,"",
59,3,15,12,"",
10,1,10,14,"",
10,2,10,12,"",
10,3,10,11,"",
38,1,15,10,"",
38,2,15,9,"",
38,3,15,9,"",
44,1,10,12,"",
44,2,10,11,"",
44,3,10,10,"",
12,1,40,11,"",
12,2,30,13,"",
12,3,30,13,"",
1,1,160,6,"",
1,2,160,6,"",
1,3,160,5,"",
1,4,160,5,"",
1,5,160,5,"",
20,1,120,10,"",
20,2,120,10,"",
20,3,120,10,"",
2,1,25,12,"",
2,2,25,11,"",
3,1,60,14,"",
3,2,60,14,"",
3,3,60,14,"",
4,1,55,12,"",
4,2,50,13,"",
4,3,50,13,"",
51,1,45,16,"",
51,2,45,16,"",
51,3,45,16,"",
5,1,120,6,"",
5,2,120,6,"",
5,3,125,4,"",
5,4,125,4,"",
32,1,30,13,"",
32,2,35,12,"",
32,3,35,11,"",
49,1,10,12,"",
49,2,10,12,"",
49,3,10,12,"",
9,1,0,13,"",
9,2,0,9,"",
9,3,0,8,"",
11,1,25,12,"",
11,2,30,10,"",
11,3,30,8,"",
52,1,0,8,"",
12,1,30,12,"",
12,2,30,12,"",
70,1,20,12,"",
70,2,20,12,"",
70,3,20,12,"",
45,1,25,12,"",
45,2,45,10,"",
45,3,55,8,"",
45,4,55,8,"",
37,1,60,15,"",
37,2,75,12,"",
37,3,75,12,"",
37,4,75,10,"",
46,1,50,13,"",
46,2,60,12,"",
46,3,60,12,"",
50,1,50,13,"",
50,2,50,12,"",
50,3,50,12,"",
39,1,40,12,"",
39,2,40,12,"",
39,3,40,11,"",
60,1,15,10,"",
60,2,15,11,"",
60,3,15,13,"",
68,1,85,10,"",
68,2,85,10,"",
68,3,85,10,"",
40,1,195,6,"",
40,2,195,6,"",
40,3,195,5,"",
40,4,195,4,"",
19,1,190,15,"",
19,2,190,13,"",
19,3,190,13,"",
56,1,190,10,"",
56,2,190,8,"",
56,3,190,8,"",
3,1,60,16,"",
3,2,60,15,"",
3,3,60,15,"",
72,1,30,14,"",
72,2,30,14,"",
72,3,30,12,"",
4,1,50,12,"",
4,2,50,12,"",
4,3,50,12,"",
48,1,25,12,"",
48,2,25,10,"",
48,3,25,8,"",
48,4,25,8,"",
71,1,0,13,"",
71,2,0,12,"",
71,3,0,12,"",
10,1,12,13,"",
10,2,12,12,"",
10,3,12,12,"",
59,1,15,12,"",
59,2,15,11,"",
59,3,15,11,"",
38,1,15,10,"",
38,2,15,8,"",
38,3,15,8,"",
44,1,12,10,"",
44,2,12,10,"",
44,3,12,10,"",
12,1,30,12,"",
12,2,30,12,"",
12,3,30,12,"",
1,1,165,6,"",
1,2,165,6,"",
1,3,165,5,"",
1,4,165,5,"",
1,5,165,4,"",
20,1,125,12,"",
20,2,125,10,"",
20,3,125,8,"",
2,1,25,10,"",
2,2,25,10,"",
2,3,25,8,"",
3,1,65,16,"",
3,2,65,15,"",
3,3,65,15,"",
4,1,50,17,"",
4,2,50,14,"",
4,3,50,13,"",
47,1,35,14,"",
47,2,35,13,"",
47,3,35,12,"",
5,1,125,5,"",
5,2,125,6,"",
5,3,125,6,"",
5,4,125,4,"",
32,1,30,14,"",
32,2,35,12,"",
32,3,35,9,"",
26,1,0,9,"",
26,2,0,9,"",
26,3,0,10,"",
9,1,0,13,"",
9,2,0,9,"",
9,3,0,8,"",
73,1,0,6,"",
73,2,0,6,"",
73,3,0,6,"",
12,1,30,14,"",
12,2,30,13,"",
12,3,30,13,"",
10,1,10,13,"",
10,2,10,13,"",
10,3,10,13,"",
45,1,45,10,"",
45,2,45,10,"",
45,3,45,10,"",
45,4,45,10,"",
37,1,60,12,"",
37,2,75,12,"",
37,3,75,12,"",
53,1,60,14,"",
53,2,75,12,"",
53,3,75,12,"",
14,1,30,12,"",
14,2,30,12,"",
14,3,30,12,"",
46,1,60,11,"",
46,2,60,12,"",
46,3,60,12,"",
39,1,40,13,"",
39,2,40,11,"",
39,3,40,8,"",
60,1,15,13,"",
60,2,15,13,"",
60,3,15,11,"",
40,1,190,6,"",
40,2,190,6,"",
40,3,190,5,"",
40,4,190,5,"",
40,5,190,4,"",
57,1,135,14,"",
57,2,135,12,"",
57,3,135,11,"",
3,1,70,14,"",
3,2,55,15,"",
3,3,55,15,"",
4,1,85,14,"",
4,2,85,12,"",
4,3,85,11,"",
51,1,60,16,"",
51,2,60,16,"",
51,3,60,16,"",
47,1,35,12,"",
47,2,35,12,"",
47,3,35,12,"",
48,1,25,13,"",
48,2,25,11,"",
48,3,25,10,"",
48,4,25,9,"",
53,1,60,13,"",
53,2,60,11,"",
53,3,60,10,"",
43,1,40,11,"",
43,2,40,9,"",
43,3,40,8,"",
10,1,12.5,14,"",
10,2,12.5,13,"",
10,3,12.5,12,"",
44,1,12.5,12,"",
44,2,12.5,11,"",
44,3,12.5,10,"",
12,1,15,13,"",
12,2,15,13,"",
12,3,15,13,"",
38,1,20,12,"",
38,2,20,8,"",
38,3,20,4,"",
59,1,15,12,"",
59,2,15,12,"",
59,3,15,12,"",
1,1,170,5,"",
1,2,170,4,"",
1,3,170,3,"",
1,4,170,2,"",
20,1,120,12,"",
20,2,120,12,"",
20,3,120,12,"",
74,1,115,15,"",
74,2,115,13,"",
74,3,115,10,"",
3,1,55,13,"",
3,2,55,12,"",
3,3,55,11,"",
4,1,85,13,"",
4,2,85,13,"",
4,3,85,13,"",
47,1,35,15,"",
47,2,35,15,"",
47,3,35,15,"",
51,1,60,16,"",
51,2,60,16,"",
51,3,60,16,"",
5,1,125,5,"",
5,2,125,5,"",
5,3,125,4,"",
5,4,125,3,"",
32,1,35,12,"",
32,2,35,9,"",
32,3,35,9,"",
32,4,35,5,"",
49,1,24,12,"",
49,2,24,12,"",
49,3,24,12,"",
9,1,0,12,"",
9,2,0,8,"",
9,3,0,8,"",
12,1,15,11,"",
12,2,15,11,"",
12,3,15,11,"",
27,1,30,10,"",
27,2,30,10,"",
27,3,30,10,"",
45,1,45,12,"",
45,2,45,10,"",
45,3,45,9,"",
45,4,45,7,"",
37,1,70,12,"",
37,2,70,11,"",
37,3,70,10,"",
37,4,70,9,"",
46,1,60,12,"",
46,2,60,11,"",
46,3,60,10,"",
53,1,50,12,"",
53,2,50,10,"",
53,3,50,10,"",
50,1,25,14,"",
50,2,25,12,"",
50,3,25,10,"",
60,1,17.5,15,"",
60,2,17.5,15,"",
60,3,17.5,13,"",
65,1,15,18,"",
65,2,15,13,"",
65,3,15,11,"",
40,1,195,6,"",
40,2,195,6,"",
40,3,195,5,"",
40,4,195,5,"",
40,5,195,4,"",
57,1,135,13,"",
57,2,135,13,"",
57,3,135,10,"",
3,1,55,15,"",
3,2,55,15,"",
3,3,55,15,"",
4,1,85,15,"",
4,2,85,15,"",
4,3,85,15,"",
51,1,60,15,"",
51,2,60,16,"",
51,3,60,16,"",
47,1,35,15,"",
47,2,35,15,"",
47,3,35,15,"",
1,1,165,5,"",
1,2,165,4,"",
1,3,165,4,"",
20,1,125,7,"",
20,2,125,7,"",
20,3,125,7,"",
3,1,55,10,"",
3,2,55,10,"",
3,3,55,10,"",
4,1,85,10,"",
4,2,85,10,"",
4,3,85,10,"",
47,1,35,12,"",
47,2,35,12,"",
47,3,35,12,"",
5,1,115,5,"",
5,2,115,5,"",
5,3,115,5,"",
32,1,30,10,"",
32,2,35,6,"",
32,3,35,5,"",
49,1,36,8,"",
49,2,24,10,"",
49,3,24,10,"",
44,1,12.5,10,"",
44,2,12.5,10,"",
44,3,12.5,10,"",
63,1,7.5,11,"",
63,2,7.5,10,"",
63,3,7.5,10,"",
10,1,10,12,"",
10,2,10,10,"",
45,1,35,10,"",
45,2,45,8,"",
45,3,45,8,"",
37,1,70,10,"",
37,2,70,10,"",
37,3,70,10,"",
46,1,55,10,"",
46,2,55,10,"",
46,3,55,10,"",
53,1,50,10,"",
53,2,50,8,"",
53,3,50,8,"",
50,1,30,10,"",
50,2,30,10,"",
50,3,30,10,"",
65,1,15,14,"",
65,2,15,10,"",
65,3,15,10,"",
40,1,190,4,"",
40,2,190,4,"",
40,3,190,3,"",
57,1,115,8,"",
57,2,115,8,"",
57,3,115,8,"",
51,1,60,12,"",
51,2,60,11,"",
51,3,60,10,"",
3,1,55,10,"",
3,2,55,10,"",
3,3,55,10,"",
4,1,70,11,"",
4,2,70,11,"",
4,3,70,11,"",
5,1,120,5,"",
5,2,120,5,"",
5,3,120,5,"",
5,4,120,5,"",
5,5,120,3,"",
45,1,45,9,"",
45,2,45,8,"",
45,3,45,8,"",
32,1,35,10,"",
32,2,35,8,"",
32,3,35,7,"",
13,1,0,7,"",
13,2,0,6,"",
13,3,0,6,"",
28,1,25,17,"",
28,2,25,13,"",
28,3,25,12,"",
38,1,15,14,"",
38,2,15,14,"",
38,3,15,14,"",
1,1,170,5,"",
1,2,170,5,"",
1,3,170,4,"",
1,4,170,4,"",
1,5,170,3,"",
20,1,125,10,"",
20,2,125,8,"",
20,3,125,8,"",
57,1,125,13,"",
57,2,125,11,"",
57,3,125,11,"",
3,1,55,15,"5 less with left",
3,2,55,15,"",
3,3,55,14,"",
3,4,25,10,"",
4,1,70,14,"5 less with left",
4,2,70,12,"",
4,3,70,12,"",
47,1,35,12,"",
47,2,35,12,"",
47,3,35,12,"",
48,1,25,12,"",
48,2,25,12,"",
48,3,25,8,"",
48,4,25,8,"",
25,1,37.5,8,"",
25,2,37.5,7,"",
25,3,35,6,"",
25,4,35,6,"",
26,1,24,9,"",
26,2,24,8,"",
26,3,12,15,"",
9,1,0,14,"",
9,2,0,11,"",
9,3,0,11,"",
10,1,10,12,"",
10,2,10,10,"",
10,3,10,10,"",
44,1,10,15,"",
44,2,10,14,"",
44,3,10,12,"",
63,1,7.5,14,"",
63,2,7.5,11,"",
63,3,7.5,11,"",
61,1,40,15,"",
61,2,55,14,"",
61,3,42.5,14,"",
61,4,42.5,14,"",
46,1,57.5,15,"",
46,2,57.5,12,"",
46,3,57.5,10,"",
71,1,10,11,"",
71,2,7.5,12,"",
71,3,7.5,11,"",
37,1,72.5,11,"",
37,2,60,13,"",
37,3,60,12,"",
50,1,30,12,"",
50,2,30,11,"",
50,3,30,10,"",
60,1,20,14,"",
60,2,20,13,"",
60,3,20,12,"",
59,1,17.5,11,"Did 4 less with right",
59,2,17.5,8,"",
59,3,17.5,8,"",
40,1,200,5,"",
40,2,200,5,"",
40,3,200,4,"",
40,4,200,4,"",
40,5,200,3,"",
2,1,25,12,"",
2,2,30,12,"",
2,3,30,12,"",
29,1,45,10,"",
29,2,45,8,"",
29,3,45,8,"",
51,1,60,12,"",
51,2,60,12,"",
3,1,55,14,"",
3,2,55,13,"",
3,3,55,13,"",
3,4,25,13,"",
4,1,70,13,"",
4,2,70,12,"",
4,3,70,12,"",
4,4,40,11,"",
47,1,35,12,"",
47,2,35,11,"",
47,3,35,10,"",
5,1,125,5,"",
5,2,125,5,"",
5,3,125,4,"",
5,4,125,4,"",
5,5,125,3,"",
13,1,0,8,"",
13,2,0,6,"",
13,3,0,6,"",
32,1,32.5,12,"",
32,2,32.5,10,"",
32,3,32.5,9,"",
32,4,32.5,7,"",
45,1,45,10,"",
45,2,45,9,"",
45,3,45,8,"",
38,1,17.5,12,"",
38,2,17.5,7,"",
38,3,15,6,"",
12,1,15,14,"",
12,2,15,13,"",
12,3,15,12,"",
10,1,12.5,12,"",
10,2,12.5,11,"",
10,3,12.5,10,"",
1,1,175,5,"",
1,2,175,5,"",
1,3,175,4,"",
1,4,175,4,"",
1,5,175,4,"",
20,1,125,10,"",
20,2,125,8,"",
20,3,125,8,"",
19,1,190,11,"",
19,2,190,12,"",
19,3,190,12,"",
3,1,65,13,"",
3,2,65,13,"",
3,3,65,13,"",
3,4,30,10,"",
3,5,15,10,"",
4,1,45,14,"",
4,2,45,13,"",
4,3,45,13,"",
47,1,35,12,"",
47,2,35,11,"",
47,3,35,10,"",
48,1,25,11,"",
48,2,25,11,"",
48,3,25,10,"",
48,4,25,10,"",
25,1,35,10,"",
25,2,35,9,"",
25,3,35,10,"",
25,4,35,9,"",
26,1,0,10,"",
26,2,0,10,"",
26,3,0,10,"",
9,1,0,15,"",
9,2,0,12,"",
9,3,0,10,"",
10,1,10,12,"",
10,2,10,12,"",
10,3,10,12,"",
63,1,0,13,"",
63,2,0,12,"",
63,3,0,12,"",
44,1,10,12,"",
44,2,10,12,"",
44,3,10,12,"",
14,1,30,10,"",
14,2,25,12,"",
14,3,25,10,"",
14,4,25,10,"",
46,1,60,14,"",
46,2,60,13,"",
46,3,60,12,"",
37,1,75,12,"",
37,2,75,11,"",
37,3,75,10,"",
50,1,60,12,"",
50,2,60,12,"",
50,3,60,11,"",
71,1,0,12,"",
71,2,0,11,"",
71,3,0,11,"",
59,1,15,12,"",
59,2,15,12,"",
59,3,15,12,"",
60,1,20,12,"",
60,2,20,11,"",
60,3,20,10,"",
40,1,205,5,"",
40,2,205,5,"",
40,3,205,4,"",
40,4,205,3,"",
40,5,205,3,"",
2,1,30,13,"",
2,2,30,11,"",
2,3,30,9,"",
29,1,45,10,"",
29,2,45,8,"",
29,3,45,7,"",
75,1,30,12,"",
75,2,30,12,"",
75,3,30,12,"",
75,4,30,7,"",
4,1,45,15,"",
4,2,45,14,"",
4,3,45,14,"",
4,4,25,12,"",
4,5,15,20,"",
47,1,35,12,"",
47,2,35,12,"",
47,3,35,12,"",
5,1,130,5,"",
5,2,130,4,"",
5,3,130,4,"",
5,4,130,3,"",
5,5,130,2,"",
13,1,0,8,"",
13,2,0,6,"",
13,3,0,5,"",
32,1,30,14,"",
32,2,30,10,"",
32,3,30,10,"",
32,4,30,9,"",
45,1,45,9,"",
45,2,45,8,"",
45,3,45,7,"",
10,1,10,12,"",
10,2,10,12,"",
10,3,10,12,"",
38,1,15,10,"",
38,2,15,10,"",
38,3,15,10,"",
12,1,30,15,"",
12,2,30,13,"",
12,3,30,11,"",
47,1,25,12,"",
47,2,25,12,"",
47,3,25,12,"",
1,1,165,5,"",
1,2,165,5,"",
1,3,165,5,"",
1,4,165,5,"",
1,5,165,5,"",
20,1,125,11,"",
20,2,125,9,"",
20,3,125,8,"",
76,1,100,9,"",
76,2,100,10,"",
76,3,100,9,"",
56,1,100,10,"",
56,2,100,10,"",
56,3,100,10,"",
3,1,60,15,"",
3,2,60,14,"",
3,3,60,14,"",
3,4,45,12,"",
3,5,30,10,"",
4,1,45,15,"",
4,2,45,14,"",
4,3,45,14,"",
4,4,25,13,"",
4,5,15,17,"",
48,1,25,11,"",
48,2,25,11,"",
48,3,25,9,"",
48,4,25,7,"",
25,1,35,9,"",
25,2,35,10,"",
25,3,35,10,"",
25,4,35,9,"",
69,1,30,12,"",
69,2,35,11,"",
69,3,35,9,"",
9,1,0,12,"",
9,2,0,9,"",
9,3,0,8,"",
10,1,10,12,"",
10,2,10,12,"",
10,3,10,10,"",
44,1,10,12,"",
44,2,10,12,"",
44,3,10,12,"",
14,1,25,14,"",
14,2,25,13,"",
14,3,25,12,"",
14,4,25,12,"",
37,1,60,15,"",
37,2,75,12,"",
37,3,75,12,"",
71,1,0,12,"",
71,2,0,11,"",
71,3,0,11,"",
46,1,60,15,"",
46,2,60,14,"",
46,3,60,13,"",
77,1,50,8,"",
77,2,40,11,"",
77,3,40,9,"",
39,1,40,12,"",
39,2,40,10,"",
39,3,40,8,"",
60,1,20,12,"",
60,2,20,11,"",
60,3,20,10,"",
40,1,210,5,"",
40,2,210,5,"",
40,3,210,4,"",
40,4,210,3,"",
40,5,210,3,"",
2,1,30,11,"",
2,2,30,13,"",
2,3,30,10,"",
3,1,60,15,"",
3,2,60,14,"",
3,3,60,14,"",
4,1,45,15,"",
4,2,45,14,"",
4,3,45,14,"",
4,4,25,13,"",
51,1,45,12,"",
51,2,45,12,"",
51,3,45,12,"",
5,1,135,4,"",
5,2,135,3,"",
5,3,135,2,"",
5,4,125,5,"",
5,5,125,4,"",
45,1,45,9,"",
45,2,45,10,"",
45,3,45,10,"",
45,4,45,9,"",
13,1,0,8,"",
13,2,0,6,"",
13,3,0,3,"",
32,1,30,13,"",
32,2,30,11,"",
32,3,30,10,"",
32,4,30,7,"",
10,1,10,12,"",
10,2,10,12,"",
10,3,10,10,"",
12,1,30,15,"",
12,2,40,12,"",
12,3,40,11,"",
78,1,50,11,"",
78,2,50,9,"",
78,3,50,9,"",
1,1,155,5,"",
1,2,155,5,"",
1,3,145,5,"",
1,4,115,6,"",
1,5,95,12,"",
1,6,95,15,"",
76,1,50,17,"",
76,2,100,9,"",
76,3,100,9,"",
20,1,125,12,"",
20,2,125,12,"",
20,3,125,11,"",
3,1,60,15,"",
3,2,60,14,"",
3,3,60,14,"",
4,1,50,15,"",
4,2,50,14,"",
4,3,50,14,"",
47,1,35,12,"",
47,2,35,12,"",
47,3,35,12,"",
48,1,25,11,"",
48,2,25,10,"",
48,3,25,8,"",
48,4,25,7,"",
25,1,35,14,"",
25,2,35,13,"",
25,3,35,12,"",
25,4,35,10,"",
69,1,30,12,"",
69,2,30,12,"",
69,3,35,8,"",
9,1,0,12,"",
9,2,0,10,"",
9,3,0,9,"",
62,1,0,8,"",
62,2,0,7,"",
62,3,0,5,"",
44,1,10,12,"",
44,2,10,10,"",
44,3,10,10,"",
52,1,0,12,"",
52,2,0,12,"",
52,3,0,12,"",
14,1,25,14,"",
14,2,25,14,"",
14,3,30,13,"",
14,4,30,12,"",
37,1,75,12,"",
37,2,75,12,"",
37,3,75,11,"",
46,1,60,15,"",
46,2,60,14,"",
46,3,60,14,"",
50,1,60,11,"",
50,2,60,10,"",
50,3,60,9,"",
71,1,0,13,"",
71,2,0,12,"",
71,3,0,12,"",
38,1,15,11,"",
38,2,15,9,"",
38,3,15,8,"",
60,1,20,13,"",
60,2,20,13,"",
60,3,20,13,"",
40,1,200,5,"",
40,2,200,5,"",
40,3,200,5,"",
40,4,200,4,"",
40,5,200,4,"",
2,1,30,12,"",
2,2,30,12,"",
2,3,30,11,"",
29,1,45,10,"",
29,2,45,8,"",
29,3,45,7,"",
47,1,35,16,"",
47,2,35,16,"",
47,3,35,13,"",
3,1,55,13,"",
3,2,55,13,"",
3,3,55,13,"",
4,1,70,16,"",
4,2,85,13,"",
4,3,85,12,"",
4,4,55,12,"",
51,1,60,16,"",
51,2,60,18,"",
51,3,60,18,"",
5,1,130,4,"",
5,2,130,4,"",
5,3,130,4,"",
5,4,130,3,"",
5,5,130,3,"",
13,1,0,11,"",
13,2,0,6,"",
13,3,0,5,"",
32,1,30,15,"",
32,2,35,11,"",
32,3,35,7,"",
32,4,35,6,"",
45,1,45,8,"",
45,2,45,9,"",
45,3,45,8,"",
38,1,15,12,"",
38,2,15,9,"",
38,3,15,8,"",
62,1,5,15,"",
62,2,5,13,"",
62,3,5,11,"",
12,1,15,15,"",
12,2,15,14,"",
12,3,15,13,"",
1,1,105,12,"",
1,2,105,12,"",
1,3,105,10,"",
1,4,105,8,"",
1,5,105,10,"",
20,1,125,12,"",
20,2,125,12,"",
20,3,125,11,"",
74,1,125,14,"",
74,2,115,12,"",
74,3,115,12,"",
3,1,55,13,"",
3,2,55,12,"",
3,3,55,11,"",
4,1,70,15,"",
4,2,70,12,"",
4,3,70,11,"",
51,1,60,13,"",
51,2,60,13,"",
51,3,60,13,"",
48,1,25,13,"",
48,2,25,11,"",
48,3,25,10,"",
48,4,25,9,"",
25,1,37.5,12,"",
25,2,37.5,9,"",
25,3,37.5,8,"",
25,4,37.5,7,"",
26,1,12,17,"",
26,2,24,10,"",
26,3,24,8,"",
9,1,0,13,"",
9,2,0,12,"",
9,3,0,11,"",
62,1,5,15,"",
62,2,5,13,"",
62,3,5,11,"",
44,1,12.5,12,"",
44,2,12.5,12,"",
44,3,12.5,12,"",
63,1,5,17,"",
63,2,7.5,14,"",
63,3,7.5,13,"",
61,1,42.5,17,"",
61,2,55,14,"",
61,3,55,15,"",
61,4,55,15,"",
46,1,70,11,"",
46,2,70,13,"",
46,3,70,13,"",
37,1,70,12,"",
37,2,70,11,"",
37,3,70,10,"",
50,1,30,12,"",
50,2,30,11,"",
50,3,30,10,"",
71,1,7.5,16,"",
71,2,7.5,14,"",
71,3,7.5,14,"",
59,1,17.5,15,"",
59,2,17.5,13,"",
59,3,17.5,10,"",
60,1,20,15,"",
60,2,20,11,"",
60,3,20,10,"",
40,1,215,5,"",
40,2,215,5,"",
40,3,215,4,"",
40,4,215,5,"",
40,5,215,1,"",
2,1,30,15,"",
2,2,30,12,"",
2,3,30,10,"",
29,1,45,10,"",
29,2,45,8,"",
29,3,45,7,"",
47,1,35,16,"",
47,2,35,15,"",
47,3,35,15,"",
3,1,55,15,"",
3,2,55,13,"",
3,3,55,13,"",
4,1,70,15,"",
4,2,70,12,"",
4,3,70,11,"",
51,1,60,16,"",
51,2,60,14,"",
51,3,60,13,"",
5,1,115,6,"",
5,2,115,6,"",
5,3,115,6,"",
5,4,115,4,"",
5,5,115,4,"",
32,1,32.5,11,"",
32,2,32.5,9,"",
32,3,32.5,8,"",
32,4,32.5,5,"",
45,1,45,9,"",
45,2,45,8,"",
45,3,45,8,"",
13,1,0,8,"",
13,2,0,5,"",
13,3,0,4,"",
62,1,5,13,"",
62,2,5,12,"",
62,3,5,12,"",
38,1,15,15,"",
38,2,15,9,"",
38,3,15,8,"",
28,1,20,17,"",
28,2,20,16,"",
28,3,20,15,"",
1,1,115,10,"",
